EntryID,Split,TRANSCRIPTIONAL,CHROMOSOME,NUCLEAR_PORE_COMPLEX,NUCLEAR_SPECKLE,P-BODY,PML-BDOY,POST_SYNAPTIC_DENSITY,STRESS_GRANULE,NUCLEOLUS,CAJAL_BODY,RNA_GRANULE,CELL_JUNCTION
A0A8Q3WKZ1_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WKZ6_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WLP3_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A0PJ71_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A4UCS7_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
A6NHN2_HUMAN,dev,0,0,0,0,1,0,0,0,0,0,0,0
A7WPU7_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
A8K3Z5_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
A8K494_HUMAN,dev,0,0,0,0,0,0,0,1,0,0,0,0
A8K662_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A8K800_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
A8KA05_HUMAN,dev,0,0,0,0,1,0,0,0,0,0,0,0
A9X9K9_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B2R7Y7_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B2R914_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B2R9K5_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
B2RCH4_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B3KMS0_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
B3KV41_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
B4DGM6_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B4DNX6_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B4DS41_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
B4E2K5_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
B5MBX0_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
B7Z700_HUMAN,dev,0,0,0,0,1,0,0,0,0,0,0,0
B7ZAU8_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
B7ZLG3_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
C9JJU7_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
C9JR83_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
D5MQE1_HUMAN,dev,0,0,0,0,1,0,0,0,0,0,0,0
D6RA09_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
D6RBR7_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
D6RIR5_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
D9J0C3_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
D9J0C8_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
D9J2M2_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
E7EVX8_HUMAN,dev,0,0,0,0,0,0,0,0,0,1,0,0
E9PIM5_HUMAN,dev,0,0,0,0,0,0,0,0,0,1,0,0
F8W8T7_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
G3V2X4_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
G3V3Y4_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
G5E9E7_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
H0Y7K5_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
H0Y9L8_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
H3BM93_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
H3BMX0_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
H3BV80_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
H3BVE2_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
H9U933_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
I3L2R9_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
I3L3X1_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
J3KP39_HUMAN,dev,0,0,0,0,0,0,0,0,0,1,0,0
J3KRC0_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
J3KSH3_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
K7EMX1_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
Q2L6J2_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q4FZ45_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q4VBP4_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q52MY0_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q52MY1_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q53FJ6_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q546E6_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q59EA3_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q5VWV2_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q5VZU2_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q6J0W5_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q6NUR1_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
Q6ZQU7_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q9H4C5_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q9H7J4_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q9HA11_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
Q9UBA9_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
U5XN82_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
V5Q007_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
V9GZN0_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
W8FX79_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
X5DNH4_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A024R250_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
A0A024R3R6_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
A0A0A6YYI3_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
A0A1B0GTW1_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A1U9X8W1_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
A0A2R8Y4C2_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8Y5C9_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8Y6M6_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8YFS8_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A3B3ISF1_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3SHW5_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
A0A8Q3SHY4_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3SI24_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
A0A8Q3SI48_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WKK3_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
A0A8Q3WKL7_HUMAN,dev,0,0,1,0,0,0,0,0,0,0,0,0
A0A8Q3WKU3_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WM11_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
A0SDD8_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B2R7C2_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
B2R9F5_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
B2RAX6_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
B2RE59_HUMAN,dev,0,0,0,0,1,0,0,0,0,0,0,0
B3KSI5_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
B4DYB1_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
B7Z2R3_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
B9A008_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
C9JYS8_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
E5RH56_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
E9PGF5_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
E9PRR7_HUMAN,dev,0,0,0,0,0,0,0,0,1,1,0,0
F5GXV1_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
F8WFE7_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
G3V2D7_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
G3V4C8_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
I3L1E7_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
I3L2L5_HUMAN,dev,0,0,0,0,0,0,0,1,0,0,0,0
I3L3L6_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
K7EML3_HUMAN,dev,0,0,0,0,1,0,0,0,0,0,0,0
K7EQ14_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
O60531_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q2VPE5_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q4G0D9_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q58F29_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
Q5JPT1_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
Q5VXM9_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
Q6NSG3_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
Q86VG2_HUMAN,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q9UFN8_HUMAN,dev,0,0,0,0,0,0,0,0,0,0,0,1
R4GND4_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
U3KQN5_HUMAN,dev,0,0,0,0,0,0,0,0,1,0,0,0
V9GYN9_HUMAN,dev,0,1,0,0,0,0,0,0,0,0,0,0
O75934,dev,0,0,0,1,0,0,0,0,0,0,0,0
P02545,dev,0,0,0,1,0,0,0,1,0,0,0,0
P09661,dev,0,0,0,1,0,0,0,0,0,0,0,0
P25490_YY1,dev,1,0,0,1,0,0,0,0,0,0,0,0
P48729,dev,0,0,0,1,0,0,0,0,0,0,0,0
P50613,dev,0,0,0,1,0,0,0,0,0,0,0,0
P51531,dev,0,0,0,1,0,0,0,0,0,0,0,0
P51816_AFF2,dev,1,0,0,1,0,0,0,0,0,0,0,0
Q04206_RELA,dev,1,0,0,1,0,0,0,0,0,0,0,0
Q13435,dev,0,0,0,1,1,0,0,0,0,0,0,0
Q15020,dev,0,0,0,1,1,0,0,0,0,0,0,0
Q15287,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q15459,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q16630,dev,0,0,0,1,1,0,0,1,0,0,0,0
Q16665,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q3ZCQ8,dev,0,0,0,1,0,0,1,0,0,0,0,0
Q5JVS0,dev,0,0,0,1,0,0,0,1,0,0,0,0
Q86YP4,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q8IYF1,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q8TF01,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q8WWM7,dev,0,0,0,1,1,0,0,1,0,0,0,0
Q8WYA6,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q92585,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q96GM8,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q96T37,dev,0,0,0,1,1,0,0,1,0,0,0,0
Q9H0G5,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q9H2U1,dev,0,0,0,1,1,0,0,1,0,0,0,0
Q9P0U4,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q9UBU9,dev,0,0,0,1,0,0,0,1,0,0,0,0
Q9UJ70,dev,0,0,0,1,0,0,0,0,0,0,0,0
Q9UMS4,dev,0,0,0,1,1,0,0,0,0,0,0,0
Q9Y383,dev,0,0,0,1,0,0,0,0,0,0,0,0
B8ZZ50,dev,0,0,0,0,1,0,0,0,0,0,0,0
D6R9P3,dev,0,0,0,0,1,0,0,1,0,0,0,0
F5GY55,dev,0,0,0,0,1,0,0,0,0,0,0,0
F5H3Y4,dev,0,0,0,0,1,0,0,0,0,0,0,0
H0Y8A4,dev,0,0,0,0,1,0,0,0,0,0,0,0
H0Y8G5,dev,0,0,0,0,1,0,0,0,0,0,0,0
H0YMD0,dev,0,0,0,0,1,0,0,0,0,0,0,0
J3QSV6,dev,0,0,0,0,1,0,0,1,0,0,0,0
O14744,dev,0,0,0,0,1,0,1,1,0,0,0,0
O15116,dev,0,0,0,0,1,0,0,1,0,0,0,0
O60264,dev,0,0,0,0,1,0,0,0,0,0,0,0
O60812,dev,0,0,0,0,1,0,0,0,0,0,0,0
O75175,dev,0,0,0,0,1,0,0,1,0,0,0,0
O75884,dev,0,0,0,0,1,0,0,0,0,0,0,0
P02647,dev,0,0,0,0,1,0,0,0,0,0,0,0
P0C0S8,dev,0,0,0,0,1,0,0,0,0,0,0,0
P0DOY3,dev,0,0,0,0,1,0,0,0,0,0,0,0
P10412,dev,0,0,0,0,1,0,0,0,0,0,0,0
P12956,dev,0,0,0,0,1,0,0,0,0,0,0,0
P18124,dev,0,0,0,0,1,0,0,0,0,0,0,0
P29558,dev,0,0,0,0,1,0,0,1,0,0,0,0
P55795,dev,0,0,0,0,1,0,0,1,0,0,0,0
P62424,dev,0,0,0,0,1,0,1,0,0,0,0,0
P62851,dev,0,0,0,0,1,0,0,0,0,0,0,0
P62906,dev,0,0,0,0,1,0,1,0,0,0,0,0
P62979,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q01085,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q01804,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q02241,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q02413,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q12849,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q12986_NFX1,dev,1,0,0,0,1,0,0,1,0,0,0,0
Q13148,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q14671,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q14683,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q15366,dev,0,0,0,0,1,0,1,1,0,0,0,0
Q504Q3,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q56UN5,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q5VTE0,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q659C4,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q6Y7W6,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q6ZN04,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q71RC2,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q86UK7,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q86US8,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q8IUX4,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q8N163,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q8N831,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q8WYQ9,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q92628,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q92804,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q92900,dev,0,0,0,0,1,0,1,1,0,0,0,0
Q92901,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q96HS1,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q96KR1,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q96PK6,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q96QP1,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9BQ75,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9BXP5,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9BXT8,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9C0B9,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9H000,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9H7E2,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9NUD5,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9NVP1,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9NZB2,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9UK45,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9UM54,dev,0,0,0,0,1,0,1,1,0,0,0,0
Q9UQE7,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9Y4F3,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9Y4Y9,dev,0,0,0,0,1,0,0,0,0,0,0,0
Q9Y5A9,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9Y5V3,dev,0,0,0,0,1,0,0,1,0,0,0,0
Q9Y649,dev,0,0,0,0,1,0,0,0,0,0,0,0
P07196,dev,0,0,0,0,0,1,0,0,0,0,0,0
P08047_SP1,dev,1,0,0,0,0,1,0,0,0,0,0,0
P15408_FOSL2,dev,1,0,0,0,0,1,0,0,0,0,0,0
P16104,dev,0,0,0,0,0,1,0,1,0,0,0,0
P54198,dev,0,0,0,0,0,1,0,0,0,0,0,0
Q00987,dev,0,0,0,0,0,1,0,0,0,0,0,0
Q06609,dev,0,0,0,0,0,1,0,0,0,0,0,0
Q14164,dev,0,0,0,0,0,1,0,0,0,0,0,0
Q6EEV6,dev,0,0,0,0,0,1,0,0,0,0,0,0
Q8IZ83,dev,0,0,0,0,0,1,1,0,0,0,0,0
Q96K62_ZBTB45,dev,1,0,0,0,0,1,0,0,0,0,0,0
Q9BW11,dev,0,0,0,0,0,1,0,0,0,0,0,0
Q9UFD9,dev,0,0,0,0,0,1,0,0,0,0,0,0
A0MZ66,dev,0,0,0,0,0,0,1,0,0,0,0,0
A6NCS6,dev,0,0,0,0,0,0,1,0,0,0,0,0
O00186,dev,0,0,0,0,0,0,1,0,0,0,0,0
O00764,dev,0,0,0,0,0,0,1,0,0,0,0,0
O14531,dev,0,0,0,0,0,0,1,0,0,0,0,0
O14576,dev,0,0,0,0,0,0,1,0,0,0,0,0
O14775,dev,0,0,0,0,0,0,1,0,0,0,0,0
O14974,dev,0,0,0,0,0,0,1,1,0,0,0,0
O15145,dev,0,0,0,0,0,0,1,0,0,0,0,0
O43581,dev,0,0,0,0,0,0,1,0,0,0,0,0
O43795,dev,0,0,0,0,0,0,1,0,0,0,0,0
O43813,dev,0,0,0,0,0,0,1,1,0,0,0,0
O60299,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75083,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75122,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75306,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75323,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75390,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75410,dev,0,0,0,0,0,0,1,0,0,0,0,0
O75899,dev,0,0,0,0,0,0,1,0,0,0,0,0
O76024,dev,0,0,0,0,0,0,1,0,0,0,0,0
O94874,dev,0,0,0,0,0,0,1,0,0,0,0,0
O95182,dev,0,0,0,0,0,0,1,0,0,0,0,0
O95573,dev,0,0,0,0,0,0,1,0,0,0,0,0
O95741,dev,0,0,0,0,0,0,1,0,0,0,0,0
P00338,dev,0,0,0,0,0,0,1,0,0,0,0,0
P00918,dev,0,0,0,0,0,0,1,0,0,0,0,0
P01111,dev,0,0,0,0,0,0,1,0,0,0,0,0
P02730,dev,0,0,0,0,0,0,1,0,0,0,0,0
P02794,dev,0,0,0,0,0,0,1,0,0,0,0,0
P05164,dev,0,0,0,0,0,0,1,0,0,0,0,0
P08195,dev,0,0,0,0,0,0,1,0,0,0,0,0
P09622,dev,0,0,0,0,0,0,1,0,0,0,0,0
P11441,dev,0,0,0,0,0,0,1,1,0,0,0,0
P13987,dev,0,0,0,0,0,0,1,0,0,0,0,0
P14324,dev,0,0,0,0,0,0,1,0,0,0,0,0
P14927,dev,0,0,0,0,0,0,1,0,0,0,0,0
P15311,dev,0,0,0,0,0,0,1,0,0,0,0,0
P19525,dev,0,0,0,0,0,0,1,1,0,0,0,0
P21283,dev,0,0,0,0,0,0,1,0,0,0,0,0
P21796,dev,0,0,0,0,0,0,1,0,0,0,0,0
P22234,dev,0,0,0,0,0,0,1,0,0,0,0,0
P23258,dev,0,0,0,0,0,0,1,0,0,0,0,0
P23284,dev,0,0,0,0,0,0,1,0,0,0,0,0
P23526,dev,0,0,0,0,0,0,1,0,0,0,0,0
P25705,dev,0,0,0,0,0,0,1,1,0,0,0,0
P27816,dev,0,0,0,0,0,0,1,1,0,0,0,0
P29692,dev,0,0,0,0,0,0,1,0,0,0,0,0
P29992,dev,0,0,0,0,0,0,1,0,0,0,0,0
P30086,dev,0,0,0,0,0,0,1,0,0,0,0,0
P31946,dev,0,0,0,0,0,0,1,1,0,0,0,0
P32969,dev,0,0,0,0,0,0,1,0,0,0,0,0
P35232_PHB,dev,1,0,0,0,0,0,1,0,0,0,0,0
P36776,dev,0,0,0,0,0,0,1,0,0,0,0,0
P36957,dev,0,0,0,0,0,0,1,0,0,0,0,0
P40227,dev,0,0,0,0,0,0,1,1,0,0,0,0
P40926,dev,0,0,0,0,0,0,1,0,0,0,0,0
P41252,dev,0,0,0,0,0,0,1,0,0,0,0,0
P42025,dev,0,0,0,0,0,0,1,1,0,0,0,0
P43003,dev,0,0,0,0,0,0,1,0,0,0,0,0
P46459,dev,0,0,0,0,0,0,1,0,0,0,0,0
P46782,dev,0,0,0,0,0,0,1,0,0,0,0,0
P48730,dev,0,0,0,0,0,0,1,0,0,0,0,0
P49407,dev,0,0,0,0,0,0,1,0,0,0,0,0
P49418,dev,0,0,0,0,0,0,1,0,0,0,0,0
P49419,dev,0,0,0,0,0,0,1,0,0,0,0,0
P50213,dev,0,0,0,0,0,0,1,0,0,0,0,0
P50570,dev,0,0,0,0,0,0,1,0,0,0,0,0
P50914,dev,0,0,0,0,0,0,1,0,0,0,0,0
P50990,dev,0,0,0,0,0,0,1,0,0,0,0,0
P50993,dev,0,0,0,0,0,0,1,0,0,0,0,0
P54577,dev,0,0,0,0,0,0,1,1,0,0,0,0
P55084,dev,0,0,0,0,0,0,1,0,0,0,0,0
P55735,dev,0,0,0,0,0,0,1,0,0,0,0,0
P60201,dev,0,0,0,0,0,0,1,0,0,0,0,0
P61266,dev,0,0,0,0,0,0,1,0,0,0,0,0
P62244,dev,0,0,0,0,0,0,1,0,0,0,0,0
P62834,dev,0,0,0,0,0,0,1,0,0,0,0,0
P63010,dev,0,0,0,0,0,0,1,0,0,0,0,0
P63104,dev,0,0,0,0,0,0,1,0,0,0,0,0
P68366,dev,0,0,0,0,0,0,1,1,0,0,0,0
P68400,dev,0,0,0,0,0,0,1,1,0,0,0,0
P82909,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q02790,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q02878,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q07960,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q12792,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q12931,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q13449,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q13555,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q13561,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q13884,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q14289,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q14318,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q14847,dev,0,0,0,0,0,0,1,1,0,0,0,0
Q15075,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q15084,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q15386,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q15599,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q15700,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q15785,dev,0,0,0,0,0,0,1,1,0,0,0,0
Q16512,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q16555,dev,0,0,0,0,0,0,1,1,0,0,0,0
Q16799,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q27J81,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q567U6,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q5TCZ1,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q5VSY0,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q6DN90,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q6PCE3,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q6UXV4,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q6ZMI0,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q70E73,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q86UP2,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q86VS8,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q86YM7,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q8IWU2,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q8NFH8,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q8TCU6,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q8TF61,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q8WVC6,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q92597,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q92777,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q96BQ5,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q96C19,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q96E17,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q96F07,dev,0,0,0,0,0,0,1,1,0,0,0,0
Q96KP1,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q96L92,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q96QR8_PURB,dev,1,0,0,0,0,0,1,1,0,0,0,0
Q99569,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q99963,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9BPW4,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9BVA1,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9BYB0,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9H223,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9H8M1,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9HAU0,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9NSC5,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9NTJ5,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9NUQ9,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9NV70,dev,0,0,0,0,0,0,1,0,0,0,0,0
Q9NVA2,dev,0,0,0,0,0,0,1,0,0,0,0,0
